receiver_ip,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,timestamp,ant,sig_len,rx_state,real_time,len,csi_data
192.168.4.5,00:4B:12:9B:47:81,-74,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,42288530,0,94,0,42.6722,256,[94 96 5 0 21 7 24 7 21 8 22 7 21 7 19 6 16 2 21 4 18 1 18 -3 17 3 15 0 18 -4 18 1 14 -1 12 -3 14 -2 14 -1 11 -1 14 0 10 -2 8 -1 9 -5 8 -2 8 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 1 26 3 24 6 24 9 20 10 24 11 21 11 23 15 21 10 24 14 21 14 19 16 21 16 23 13 20 14 22 19 20 15 17 13 19 16 19 12 21 15 22 9 24 13 27 9 26 14 26 11 ]
192.168.4.5,00:4B:12:9B:47:81,-78,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,42301950,0,94,0,42.6856,256,[94 96 5 0 -6 22 -6 27 -2 22 -3 27 -4 28 0 27 -2 25 1 28 3 26 2 29 0 23 3 29 1 26 0 28 3 31 4 31 4 30 1 31 1 31 0 27 0 31 0 32 -3 31 -3 27 -5 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 3 2 5 1 8 0 6 1 9 -2 9 -2 9 -4 8 0 9 -3 12 -3 13 -5 12 -5 13 -2 14 -5 10 -4 16 -4 13 -3 16 -6 20 -6 19 -5 15 -6 17 -3 17 -3 18 -7 19 -4 25 ]
192.168.4.5,00:4B:12:9B:47:81,-81,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,42315452,0,94,0,42.6992,256,[94 96 5 0 -12 11 -15 21 -16 18 -20 20 -16 18 -15 21 -12 24 -15 20 -14 22 -13 24 -15 24 -12 24 -11 25 -15 27 -13 30 -14 29 -15 29 -17 25 -19 24 -19 27 -20 25 -20 23 -23 25 -21 23 -25 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 0 -11 0 -13 0 -16 -2 -8 1 -9 0 -8 1 -10 1 -9 0 -14 0 -11 -1 -11 1 -12 4 -13 0 -11 1 -15 4 -10 5 -12 7 -11 6 -14 3 -14 8 -12 7 -14 6 -14 11 -14 14 -10 14 ]
192.168.4.5,00:4B:12:9B:47:81,-75,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,42323965,0,94,0,42.7077,256,[94 96 5 0 -25 11 -27 13 -26 8 -25 13 -25 12 -24 13 -24 14 -23 15 -23 13 -24 17 -22 17 -24 18 -24 17 -24 17 -23 18 -26 19 -24 15 -24 16 -25 16 -23 15 -25 13 -24 12 -26 14 -25 10 -26 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 5 -11 5 -13 5 -13 4 -15 4 -13 3 -14 3 -18 2 -19 2 -18 2 -19 3 -21 2 -22 4 -20 4 -22 4 -19 3 -20 3 -19 3 -21 6 -21 6 -21 9 -22 9 -22 8 -24 9 -25 11 -26 9 ]
192.168.4.5,00:4B:12:9B:47:81,-82,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,42334830,0,94,0,42.7185,256,[94 96 5 0 22 -7 24 -7 20 -11 22 -7 27 -4 22 -11 23 -7 21 -4 19 -12 21 -7 24 -9 24 -16 26 -8 25 -9 29 -8 23 -11 24 -9 28 -8 24 -5 23 -6 25 -7 24 -7 24 -1 22 -5 22 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 -1 13 -1 12 0 14 -1 11 0 15 0 11 -1 13 4 13 2 17 1 10 2 11 4 11 -1 16 0 17 -3 17 0 13 -1 12 -3 19 -4 16 -9 13 -4 21 -6 22 -4 22 -5 16 -5 22 -2 ]
192.168.4.5,00:4B:12:9B:47:81,-75,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,42357089,0,94,0,42.7408,256,[94 96 5 0 25 -6 24 -5 25 -11 22 -11 26 -9 21 -12 22 -10 21 -12 21 -11 21 -14 21 -14 20 -13 22 -14 22 -13 24 -14 25 -16 20 -13 23 -13 20 -10 19 -10 20 -10 20 -12 26 -10 17 -9 22 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 -6 9 -5 9 -4 9 -2 10 -1 8 -2 10 -3 13 -4 15 -3 14 -4 17 -3 19 1 16 -6 18 -2 16 -2 18 -1 16 -4 16 -4 18 -8 15 -7 20 -5 23 -5 20 -8 23 -7 23 -8 26 -9 ]
192.168.4.5,00:4B:12:9B:47:81,-75,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,42373230,0,94,0,42.757,256,[94 96 5 0 -22 -14 -19 -16 -20 -16 -18 -15 -23 -16 -20 -15 -22 -12 -23 -10 -23 -12 -25 -12 -24 -12 -22 -13 -22 -10 -26 -12 -26 -12 -28 -13 -23 -14 -23 -12 -23 -14 -22 -12 -20 -17 -24 -17 -21 -15 -22 -13 -18 -16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 -1 -6 -2 -6 -4 -5 -7 -4 -5 -7 -8 -6 -9 -10 -10 -8 -10 -8 -9 -8 -12 -11 -10 -11 -15 -9 -8 -5 -13 -10 -18 -14 -13 -10 -15 -14 -13 -11 -17 -11 -15 -15 -11 -16 -14 -14 -10 -21 -15 -15 -14 ]
192.168.4.5,00:4B:12:9B:47:81,-72,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,42389613,0,94,0,42.7735,256,[94 96 5 0 -25 15 -25 15 -25 14 -23 14 -24 15 -23 15 -23 15 -21 16 -19 17 -20 19 -20 21 -19 17 -21 20 -18 19 -20 20 -20 21 -21 20 -23 18 -20 16 -20 18 -20 16 -21 16 -20 16 -20 14 -21 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 12 -10 10 -11 9 -13 8 -14 10 -14 9 -16 8 -16 7 -18 8 -18 8 -19 7 -19 7 -21 10 -18 8 -20 8 -22 8 -20 8 -20 8 -21 9 -22 10 -22 11 -23 11 -23 14 -24 14 -25 14 -24 14 ]
192.168.4.5,00:4B:12:9B:47:81,-76,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,42402741,0,94,0,42.7865,256,[94 96 5 0 -14 -22 -18 -20 -18 -22 -16 -18 -16 -19 -17 -18 -17 -17 -16 -16 -18 -13 -19 -17 -17 -12 -16 -14 -17 -13 -15 -14 -17 -13 -16 -10 -15 -11 -16 -11 -15 -12 -15 -11 -13 -11 -12 -11 -12 -10 -12 -8 -8 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -18 -15 -16 -19 -17 -19 -14 -20 -13 -21 -13 -21 -13 -22 -10 -25 -13 -25 -11 -25 -9 -26 -12 -26 -11 -26 -9 -26 -10 -25 -11 -22 -11 -23 -12 -23 -13 -22 -13 -21 -13 -21 -14 -23 -15 -22 -16 -23 -18 -25 -15 -22 ]
192.168.4.5,00:4B:12:9B:47:81,-73,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,42413844,0,94,0,42.7975,256,[94 96 5 0 12 -23 13 -24 12 -24 13 -21 11 -24 9 -23 10 -24 8 -24 9 -23 9 -25 10 -25 9 -25 7 -24 7 -24 8 -24 8 -26 8 -24 7 -25 8 -23 7 -23 9 -22 10 -21 11 -19 11 -18 11 -17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 2 -14 2 -15 4 -16 4 -16 3 -16 6 -16 4 -16 8 -17 10 -18 11 -16 9 -16 12 -16 12 -15 12 -18 12 -20 11 -18 11 -18 10 -20 10 -21 11 -20 11 -21 11 -23 12 -22 14 -22 10 -24 ]
192.168.4.5,00:4B:12:9B:47:81,-74,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,42422307,0,94,0,42.806,256,[94 96 5 0 -26 -6 -25 -9 -26 -8 -27 -8 -28 -6 -24 -5 -26 -4 -24 -2 -27 -4 -27 -3 -26 -1 -27 -1 -30 -2 -27 -2 -31 -4 -28 -3 -29 -3 -29 -2 -28 -5 -27 -3 -26 -5 -27 -4 -26 -5 -26 -7 -23 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 0 -10 1 -11 0 -13 -2 -11 -1 -12 -2 -15 -3 -13 -4 -15 -4 -15 -7 -19 -6 -18 -6 -18 -7 -15 -8 -16 -8 -18 -9 -19 -7 -17 -8 -19 -8 -18 -9 -19 -8 -22 -7 -21 -7 -24 -5 -24 -8 -24 -8 ]
192.168.4.5,00:4B:12:9B:47:81,-80,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,42458151,0,94,0,42.8418,256,[94 96 5 0 22 -8 21 -9 25 -9 25 -8 21 -6 22 -10 25 -9 22 -13 21 -9 25 -11 24 -12 23 -9 20 -17 21 -13 22 -14 22 -12 21 -12 19 -11 21 -10 20 -9 22 -6 23 -6 20 -7 20 -4 20 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 -6 19 -3 18 -5 17 -1 19 -2 19 -1 21 3 16 1 18 1 18 3 21 2 19 3 19 1 22 1 20 1 23 0 18 -4 21 -5 19 -5 20 -3 22 -3 23 -8 22 -8 24 -8 24 -11 26 -7 ]
192.168.4.5,00:4B:12:9B:47:81,-71,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,42468780,0,94,0,42.8524,256,[94 96 5 0 -22 15 -23 16 -22 14 -19 14 -21 15 -19 14 -18 15 -18 15 -17 15 -17 16 -16 15 -17 15 -16 16 -15 17 -15 16 -17 17 -16 15 -15 14 -14 15 -14 13 -15 12 -14 12 -15 11 -15 10 -14 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 14 -12 15 -14 14 -16 13 -17 12 -18 12 -19 13 -19 12 -18 12 -21 11 -23 12 -22 10 -23 10 -23 9 -21 10 -21 11 -21 10 -21 10 -23 12 -22 12 -22 13 -22 14 -23 13 -23 16 -24 16 -24 15 ]
192.168.4.5,00:4B:12:9B:47:81,-68,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,42506402,0,94,0,42.8903,256,[94 96 5 0 1 -28 0 -27 0 -27 -1 -25 -1 -25 -3 -26 -2 -25 -3 -25 -4 -25 -5 -26 -5 -24 -7 -25 -6 -25 -7 -25 -7 -25 -7 -26 -5 -25 -5 -25 -4 -25 -3 -25 -4 -24 -2 -24 -2 -22 -1 -22 1 -22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 -16 -2 -15 0 -16 -1 -17 1 -17 1 -18 2 -19 3 -19 3 -20 4 -20 4 -22 6 -21 5 -20 5 -20 4 -20 4 -23 4 -21 5 -23 4 -21 4 -22 3 -23 3 -23 1 -24 1 -27 1 -27 2 -27 ]
192.168.4.5,00:4B:12:9B:47:81,-75,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,42516439,0,94,0,42.9001,256,[94 96 5 0 -11 -24 -15 -27 -11 -24 -12 -25 -15 -26 -15 -25 -15 -22 -15 -24 -13 -25 -20 -21 -20 -21 -19 -21 -18 -22 -19 -23 -21 -23 -19 -24 -19 -25 -20 -23 -17 -24 -18 -23 -15 -23 -13 -22 -17 -22 -13 -23 -11 -23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 -5 -5 -7 -5 -7 -5 -9 -4 -8 -6 -11 -6 -13 -5 -13 -5 -15 -4 -16 -6 -17 -6 -18 -4 -18 -6 -19 -5 -17 -7 -20 -9 -18 -6 -19 -7 -19 -8 -21 -8 -21 -11 -21 -12 -23 -11 -20 -12 -27 -11 -25 ]
192.168.4.5,00:4B:12:9B:47:81,-73,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,42524609,0,94,0,42.9083,256,[94 96 5 0 1 23 1 25 1 24 1 23 2 22 1 21 2 22 5 23 4 21 5 20 4 19 5 18 6 19 5 18 6 20 6 21 6 20 6 20 6 16 4 19 4 16 3 17 4 17 2 17 2 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 18 4 19 3 20 1 22 1 20 1 21 -1 22 -2 22 -4 22 -4 22 -4 24 -5 23 -6 23 -4 21 -6 22 -6 21 -3 23 -3 22 -5 22 -3 22 -3 22 -2 23 -2 25 -2 28 0 26 0 26 ]
192.168.4.5,00:4B:12:9B:47:81,-69,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,42562300,0,94,0,42.946,256,[94 96 5 0 22 -17 22 -18 20 -17 21 -19 22 -18 21 -17 19 -17 19 -19 17 -18 17 -19 16 -19 15 -18 18 -20 16 -20 18 -21 17 -20 18 -20 17 -19 17 -18 18 -17 17 -14 19 -15 18 -15 17 -13 18 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 -11 9 -13 11 -11 11 -13 11 -12 12 -11 14 -9 14 -12 16 -11 18 -13 18 -10 16 -11 17 -12 19 -9 18 -10 19 -12 20 -13 16 -12 19 -12 20 -12 20 -14 21 -15 21 -16 22 -17 21 -17 20 -18 ]
192.168.4.5,00:4B:12:9B:47:81,-76,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,42571377,0,94,0,42.9551,256,[94 96 5 0 21 12 23 12 23 12 24 11 21 10 23 10 24 10 21 9 24 7 24 10 25 7 26 7 23 6 24 9 25 9 26 7 22 8 23 8 22 7 23 12 21 10 25 11 21 10 19 8 21 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 9 1 15 2 10 -3 13 -1 14 4 14 4 14 5 19 6 16 5 13 8 19 10 20 11 17 9 21 8 16 8 18 10 15 8 20 10 15 12 18 10 22 11 19 10 19 8 20 12 20 10 ]
192.168.4.5,00:4B:12:9B:47:81,-75,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,42583000,0,94,0,42.9669,256,[94 96 5 0 26 0 29 3 26 -2 21 -1 23 0 23 -1 23 -2 24 -4 22 2 24 -7 21 -3 18 -2 20 -4 22 -7 21 -3 24 -2 19 -4 21 -2 19 -3 17 0 16 -4 16 -4 16 -2 15 -1 16 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 -3 21 -3 20 -2 23 0 21 1 19 0 22 7 25 5 21 6 21 7 25 9 19 7 23 8 21 9 22 5 21 5 19 6 21 7 24 7 23 6 21 6 25 4 27 3 23 1 25 3 29 6 ]
192.168.4.5,00:4B:12:9B:47:81,-71,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,42622233,0,94,0,43.0059,256,[94 96 5 0 -7 -24 -7 -23 -8 -25 -9 -23 -7 -22 -10 -22 -9 -21 -10 -21 -12 -20 -13 -21 -12 -19 -12 -20 -13 -19 -14 -19 -14 -20 -13 -21 -12 -21 -13 -21 -11 -21 -11 -19 -10 -19 -11 -19 -9 -18 -8 -19 -6 -19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 -11 -5 -13 -5 -13 -4 -13 -4 -14 -4 -15 -3 -16 -4 -16 -2 -16 -2 -17 -2 -18 -2 -21 -2 -19 -1 -19 -1 -17 -2 -19 -3 -19 -3 -19 -3 -20 -4 -20 -5 -22 -4 -21 -5 -23 -6 -23 -6 -24 -6 -26 ]
192.168.4.5,00:4B:12:9B:47:81,-77,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,42630638,0,94,0,43.0143,256,[94 96 5 0 -5 -28 -5 -31 -8 -25 -8 -27 -7 -27 -8 -29 -8 -24 -8 -26 -12 -26 -11 -25 -12 -22 -10 -25 -10 -25 -13 -26 -11 -26 -12 -28 -11 -26 -11 -24 -10 -24 -8 -23 -10 -21 -8 -20 -7 -22 -6 -18 -2 -19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 -7 -6 -10 -4 -8 -2 -12 -4 -12 -4 -11 -1 -15 -4 -16 -4 -16 -1 -17 -3 -18 -2 -16 -1 -20 -2 -17 -1 -21 -2 -21 -1 -20 -3 -21 -4 -21 -3 -23 -5 -23 -5 -23 -3 -25 -6 -26 -4 -26 -5 -28 ]
192.168.4.5,00:4B:12:9B:47:81,-74,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,42642233,0,94,0,43.0259,256,[94 96 5 0 12 21 12 23 13 20 13 19 12 18 13 18 15 19 14 16 12 17 16 15 15 15 14 13 14 16 11 15 15 14 14 12 14 14 12 13 12 12 8 14 9 13 9 11 8 10 8 10 7 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 13 14 16 12 16 12 18 11 19 12 22 10 21 10 22 8 22 8 23 9 23 9 24 9 24 7 23 8 22 6 23 8 24 8 22 9 22 11 22 10 21 10 23 12 21 12 22 11 22 12 23 ]
192.168.4.3,00:4B:12:9B:47:81,-68,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,51395158,0,94,0,51.8434,256,[94 96 5 0 21 19 23 19 22 18 21 16 22 16 22 15 20 15 22 13 21 12 22 11 21 10 21 10 22 11 21 11 23 11 21 11 20 12 19 11 19 11 18 12 18 12 16 12 16 13 13 12 12 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 12 18 13 18 15 18 17 17 18 17 18 17 20 17 19 17 21 15 22 17 22 16 22 16 23 15 21 16 21 17 22 16 21 17 19 18 19 18 20 19 18 20 20 20 19 21 20 22 20 23 20 ]
192.168.4.3,00:4B:12:9B:47:81,-66,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,51405034,0,94,0,51.853,256,[94 96 5 0 21 -20 20 -20 19 -19 18 -19 18 -18 18 -19 15 -19 15 -19 14 -19 14 -20 13 -20 12 -19 12 -19 12 -20 13 -19 12 -21 12 -18 13 -18 13 -17 13 -15 12 -15 12 -14 12 -14 12 -12 12 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 -17 15 -16 17 -15 18 -15 18 -16 20 -15 21 -14 21 -13 22 -13 24 -13 24 -13 25 -14 23 -13 23 -13 22 -13 23 -14 21 -13 21 -14 21 -15 22 -15 21 -16 22 -18 22 -17 22 -19 22 -20 23 -19 ]
192.168.4.3,00:4B:12:9B:47:81,-66,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,51414479,0,94,0,51.8624,256,[94 96 5 0 19 23 18 23 18 21 18 21 20 20 19 19 18 17 18 18 18 17 21 16 19 15 19 13 21 15 21 15 20 14 20 15 19 15 18 15 17 16 16 15 15 15 15 16 13 15 12 14 10 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 14 15 15 13 17 14 18 13 20 14 20 12 21 12 22 12 23 12 24 12 25 12 24 12 25 11 25 12 23 13 24 13 23 13 23 13 23 14 22 16 23 16 23 16 23 18 23 19 24 19 22 ]
192.168.4.3,00:4B:12:9B:47:81,-74,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,51423052,0,94,0,51.871,256,[94 96 5 0 23 9 24 9 22 6 24 6 20 6 23 6 22 7 20 5 22 5 23 2 22 4 19 2 23 4 20 3 20 2 22 3 21 3 19 5 20 4 17 5 18 5 16 5 16 5 16 4 15 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 1 14 3 15 3 18 4 16 6 17 6 17 8 17 8 18 9 17 9 18 9 18 10 18 10 18 10 18 11 21 10 20 10 19 8 19 8 19 11 20 9 22 9 20 10 22 10 23 9 23 11 ]
192.168.4.3,00:4B:12:9B:47:81,-70,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,51433281,0,94,0,51.8812,256,[94 96 5 0 19 18 18 19 19 17 17 16 18 16 18 15 18 14 18 13 17 12 18 12 17 10 16 10 18 10 17 9 18 11 17 9 16 10 16 10 14 11 16 11 14 10 14 11 12 11 12 10 9 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 13 13 15 14 16 14 17 13 18 13 18 13 20 12 19 11 21 11 20 13 21 12 22 12 22 12 22 12 21 12 21 12 20 13 19 14 19 13 19 15 19 17 20 16 17 17 19 19 19 18 20 ]
192.168.4.3,00:4B:12:9B:47:81,-69,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,51444548,0,94,0,51.8925,256,[94 96 5 0 28 5 28 6 27 4 27 5 27 4 26 3 25 2 26 3 24 0 26 -1 24 0 23 0 24 -1 23 0 24 -1 24 0 24 0 23 2 21 1 22 3 20 3 19 3 19 4 17 6 17 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 1 21 3 23 3 24 5 24 6 24 8 24 8 25 8 23 11 24 11 26 13 27 12 26 11 24 12 25 9 25 10 27 10 25 8 25 10 26 8 26 6 27 6 26 6 29 7 29 7 30 6 ]
192.168.4.3,00:4B:12:9B:47:81,-68,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,51461811,0,94,0,51.9097,256,[94 96 5 0 6 25 7 26 5 24 7 24 7 22 7 21 6 21 7 20 9 19 9 19 9 18 8 17 9 18 11 17 10 18 9 18 9 17 8 17 6 17 6 16 5 15 4 16 5 15 4 14 3 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 19 5 19 4 20 4 21 2 22 2 23 1 23 -1 23 0 24 -1 24 0 26 -1 25 -2 26 -1 24 0 23 1 25 1 24 1 25 3 25 2 25 3 24 4 25 3 24 6 26 6 26 5 25 ]
192.168.4.3,00:4B:12:9B:47:81,-68,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,51470201,0,94,0,51.9181,256,[94 96 5 0 -23 15 -22 16 -21 14 -21 14 -20 16 -20 15 -18 14 -18 16 -17 15 -16 15 -16 15 -16 16 -15 16 -15 16 -15 16 -16 16 -16 15 -16 15 -15 12 -16 13 -16 12 -14 10 -15 9 -15 9 -16 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 12 -16 12 -17 11 -18 11 -19 11 -19 10 -20 10 -20 9 -21 9 -23 8 -23 9 -24 9 -23 9 -23 9 -22 9 -24 10 -22 11 -21 11 -23 11 -22 12 -22 12 -23 13 -22 12 -22 15 -24 15 -22 15 ]
192.168.4.3,00:4B:12:9B:47:81,-80,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,51484305,0,94,0,51.9323,256,[94 96 5 0 20 -17 20 -15 20 -17 17 -18 21 -18 17 -18 15 -17 14 -17 13 -18 13 -16 12 -18 16 -18 15 -22 16 -20 17 -21 13 -23 16 -20 14 -16 15 -17 14 -13 12 -13 14 -13 15 -11 16 -12 15 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 -9 5 -7 9 -9 10 -9 10 -9 11 -13 12 -10 12 -9 14 -7 14 -9 11 -10 15 -10 13 -7 14 -9 10 -11 17 -11 11 -10 17 -14 11 -13 11 -12 15 -15 19 -14 14 -17 15 -17 17 -15 20 -16 ]
192.168.4.3,00:4B:12:9B:47:81,-67,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,51522915,0,94,0,51.971,256,[94 96 5 0 -27 -5 -28 -5 -25 -4 -25 -4 -25 -3 -24 -3 -23 -2 -22 -1 -21 -1 -23 -1 -21 0 -21 0 -21 1 -21 2 -21 0 -22 1 -20 1 -20 0 -19 -1 -19 -1 -17 -2 -17 -2 -17 -3 -15 -3 -15 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -22 0 -22 -3 -22 -4 -24 -5 -24 -6 -25 -7 -25 -7 -24 -7 -24 -9 -25 -9 -26 -11 -24 -10 -24 -11 -25 -10 -24 -10 -25 -10 -25 -8 -24 -9 -26 -9 -25 -8 -25 -6 -26 -7 -26 -6 -27 -6 -28 -6 -28 -5 ]
192.168.4.3,00:4B:12:9B:47:81,-67,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,51534989,0,94,0,51.9829,256,[94 96 5 0 19 17 20 19 18 16 18 17 19 15 18 16 17 15 18 13 17 13 20 12 19 11 19 12 20 11 18 11 19 13 18 12 17 13 17 13 15 12 15 13 14 13 13 12 13 13 11 12 10 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 10 16 12 15 13 15 15 14 14 15 16 14 17 14 18 13 20 13 18 15 20 13 20 14 21 14 19 14 19 14 20 15 19 14 18 15 19 16 20 17 19 17 20 18 17 19 18 20 19 21 20 ]
192.168.4.3,00:4B:12:9B:47:81,-74,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,51548540,0,94,0,51.9965,256,[94 96 5 0 27 -1 25 -1 24 0 24 -1 25 -3 24 -3 22 -4 22 -2 20 -3 19 -6 20 -4 18 -5 18 -5 20 -5 20 -6 21 -4 19 -5 19 -5 18 -3 19 -3 17 -2 17 0 17 0 15 0 14 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 -4 22 -2 23 -1 24 0 23 0 25 1 25 2 26 3 27 3 23 5 26 5 26 6 26 5 26 5 25 6 27 5 24 4 25 1 24 1 25 3 25 0 26 -1 24 2 28 -1 30 1 27 -1 ]
192.168.4.3,00:4B:12:9B:47:81,-72,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,51567457,0,94,0,52.0154,256,[94 96 5 0 20 -16 17 -19 15 -17 18 -17 19 -17 15 -17 16 -16 14 -19 15 -16 13 -19 11 -18 13 -17 11 -19 12 -18 12 -18 11 -19 12 -18 12 -17 13 -16 14 -15 12 -14 13 -14 12 -13 11 -11 14 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 -15 16 -13 16 -12 17 -13 17 -11 18 -12 20 -12 18 -12 21 -11 20 -10 20 -10 21 -11 22 -10 21 -10 21 -10 20 -11 21 -12 20 -11 21 -13 21 -12 17 -14 20 -17 18 -15 21 -17 18 -16 20 -17 ]
192.168.4.5,00:4B:12:9B:47:81,-78,11,1,3,0,1,1,1,0,0,0,-97,1,1,0,43792255,0,94,0,44.1763,256,[94 96 5 0 2 23 0 24 -1 23 2 22 4 24 5 23 4 23 5 26 7 22 10 26 7 24 7 24 10 26 9 30 13 29 7 30 8 29 8 33 5 28 5 33 4 29 3 31 3 33 -1 31 -3 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 5 -8 7 -10 4 -9 5 -9 6 -10 8 -9 4 -8 7 -9 9 -8 5 -8 7 -8 7 -8 8 -9 7 -6 7 -5 8 -7 12 -7 11 -5 12 -6 11 -5 14 -2 17 -2 14 -3 19 -1 18 2 20 ]
192.168.4.3,00:4B:12:9B:47:81,-70,11,1,4,0,1,1,1,0,0,0,-97,1,1,0,51577823,0,94,0,52.0258,256,[94 96 5 0 0 -26 0 -28 0 -24 0 -25 0 -22 -2 -23 -2 -23 -3 -22 -3 -22 -4 -22 -5 -20 -5 -19 -5 -21 -3 -19 -4 -21 -4 -21 -2 -18 -3 -18 -2 -19 -3 -17 0 -17 -1 -17 -1 -15 0 -15 1 -15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -21 0 -21 0 -22 2 -23 4 -23 4 -24 4 -24 5 -24 5 -23 7 -23 8 -25 7 -24 8 -25 6 -25 6 -24 6 -24 4 -25 4 -24 4 -25 4 -25 4 -25 3 -25 2 -25 3 -27 2 -28 2 -27 ]
